timestamp,symbol,action,direction,price,quantity,value,pattern,timeframe,probability,strength,stop_loss,take_profit,order_id,reason
2025-11-18 15:37:01.609,DASHUSDT,BUY,long,76.08,3.41,259.4328,ascending_triangle,1min,0.83598334,0.7898888429359198,74.9388,78.3624,90228682,Pattern entry,0.0
2025-11-18 15:38:08.462,SNXUSDT,BUY,long,0.697,353.6,246.4592,ascending_triangle,1min,0.79716426,0.880947709543376,0.686545,0.7179099999999999,44169859,Pattern entry,0.0
2025-11-18 15:39:01.836,ZECUSDT,BUY,long,564.53,0.414,233.71541999999997,ascending_triangle,1min,0.8187391,0.7861657527161219,556.06205,581.4659,278325196,Pattern entry,0.0
2025-11-18 15:39:02.415,ICPUSDT,BUY,long,5.271,44.42,234.13782,ascending_triangle,1min,0.7805706,0.8423169555772178,5.191935,5.42913,70948176,Pattern entry,0.0
2025-11-18 15:40:02.226,NEARUSDT,BUY,long,2.26,98.4,222.384,ascending_triangle,1min,0.8564445,0.8570363049141164,2.2260999999999997,2.3278,52952787,Pattern entry,0.0
2025-11-18 15:40:08.718,ARUSDT,BUY,long,4.3,49.14,211.302,ascending_triangle,1min,0.8185971,0.8633049486203361,4.2355,4.429,23248013,Pattern entry,0.0
2025-11-18 15:44:50.697,DASHUSDT,SELL,CLOSE_LONG,74.93,3.41,255.51130000000003,ascending_triangle,1min,0.83598334,0.7898888429359198,74.9388,78.3624,90242442,stop_loss,-3.92
2025-11-18 15:52:36.890,NEARUSDT,SELL,CLOSE_LONG,2.226,98.4,219.03840000000002,ascending_triangle,1min,0.8564445,0.8570363049141164,2.2260999999999997,2.3278,52968527,stop_loss,-3.35
2025-11-18 15:59:38.280,ARUSDT,SELL,CLOSE_LONG,4.23,49.14,207.86220000000003,ascending_triangle,1min,0.8185971,0.8633049486203361,4.2355,4.429,23256741,stop_loss,-3.44
2025-11-18 15:59:43.607,SNXUSDT,SELL,CLOSE_LONG,0.686,353.6,242.56960000000004,ascending_triangle,1min,0.79716426,0.880947709543376,0.686545,0.7179099999999999,44184077,stop_loss,-3.89
2025-11-18 15:59:54.352,ICPUSDT,SELL,CLOSE_LONG,5.191,44.42,230.58422,ascending_triangle,1min,0.7805706,0.8423169555772178,5.191935,5.42913,70989909,stop_loss,-3.55
2025-11-18 16:04:04.802,ZECUSDT,SELL,CLOSE_LONG,554.39,0.414,229.51745999999997,ascending_triangle,1min,0.8187391,0.7861657527161219,556.06205,581.4659,278520141,stop_loss,-4.2
2025-11-18 16:22:01.480,ZECUSDT,BUY,long,577.3,0.465,268.4445,ascending_triangle,1min,0.8182394,0.7892367444299557,568.6405,594.6189999999999,278671684,Pattern entry,0.0
2025-11-18 16:26:02.338,DASHUSDT,BUY,long,76.63,3.333,255.40779,ascending_triangle,1min,0.72948486,0.8669383464237904,75.48055,78.9289,90313767,Pattern entry,0.0
2025-11-18 16:33:01.531,NEARUSDT,BUY,long,2.29,105.9,242.51100000000002,ascending_triangle,1min,0.71651775,0.7954952604032547,2.25565,2.3587000000000002,53026533,Pattern entry,0.0
2025-11-18 16:48:30.189,DASHUSDT,SELL,CLOSE_LONG,75.48,3.333,251.57484000000002,ascending_triangle,1min,0.72948486,0.8669383464237904,75.48055,78.9289,90355514,stop_loss,-3.83
2025-11-18 17:03:32.315,NEARUSDT,SELL,CLOSE_LONG,2.255,105.9,238.8045,ascending_triangle,1min,0.71651775,0.7954952604032547,2.25565,2.3587000000000002,53058637,stop_loss,-3.71
2025-11-18 17:26:01.880,DASHUSDT,BUY,long,77.7,3.278,254.7006,ascending_triangle,1min,0.8948363,0.8147309837659655,76.53450000000001,80.031,90411532,Pattern entry,0.0
2025-11-18 18:29:48.044,DASHUSDT,SELL,CLOSE_LONG,76.53,3.278,250.86534,ascending_triangle,1min,0.8948363,0.8147309837659655,76.53450000000001,80.031,90523041,stop_loss,-3.84
2025-11-18 19:57:02.058,DASHUSDT,BUY,long,79.64,3.193,254.29052000000001,ascending_triangle,1min,0.8810061,0.7874092152925851,78.4454,82.0292,90638678,Pattern entry,0.0
2025-11-18 20:46:48.825,DASHUSDT,SELL,CLOSE_LONG,78.44,3.193,250.45892,ascending_triangle,1min,0.8810061,0.7874092152925851,78.4454,82.0292,90702086,stop_loss,-3.83
2025-11-19 01:50:11.436,ARUSDT,BUY,long,4.25,59.75,253.9375,ascending_triangle,1min,0.9237327,0.8435792373210949,4.18625,4.3775,23452166,Pattern entry,0.0
2025-11-19 04:37:45.761,ARUSDT,SELL,CLOSE_LONG,4.17,59.75,249.1575,ascending_triangle,1min,0.9237327,0.8435792373210949,4.18625,4.3775,23507165,stop_loss,-4.78
2025-11-19 06:33:55.245,PENDLEUSDT,SELL,CLOSE_LONG,2.363,113.8,268.9094,ascending_triangle,1min,0.8342504,0.8710863279560007,2.363015,2.47097,49461916,stop_loss,-4.1
